"id_str","created_at","source","lang","place","geo","text","is_retweet","is_reply","hashtags","media","user_screen_name","user_time_zone","user_followers_count","user_location","user_statuses_count","user_friends_count","user_profile_background_color","user_created_at","user_is_verified"
"ID_754371243143368704","Sat Jul 16 17:44:54 +0000 2016","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","en","","","With hate and fear, obviously.  https://t.co/QGCne9x6Bw",False,False,"","","ThatJBrown","Pacific Time (US & Canada)",644,"The Great Wet North",1612,1455,"000000","Mon May 16 06:25:27 +0000 2011",False
"ID_754389222321258496","Sat Jul 16 18:56:21 +0000 2016","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","en","","","RT @davidjones720: Not a single soul can name 1 climate modal that even came close to being right … https://t.co/WxEsoOPAzw",True,False,"","photo","nickhumphreys2","",512,"",3897,1977,"C0DEED","Thu Sep 06 12:25:01 +0000 2012",False
"ID_754390732597788672","Sat Jul 16 19:02:21 +0000 2016","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","en","","","RT @DavidCornDC: By the way, Pence doesn't believe in climate change or evolution. And he insists smoking doesn't cause cancer. Good day fo…",True,False,"","","SunnyFLMB","Eastern Time (US & Canada)",740,"USA",2542,1172,"53C9D6","Fri Aug 03 19:16:59 +0000 2012",False
"ID_754403431922761729","Sat Jul 16 19:52:48 +0000 2016","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","en","","","RT @ClimateChangRR: Mike Pence and Donald Trump both hate global warming https://t.co/O48sRMvZUE https://t.co/3r6yfBGpwX",True,False,"","photo","merrickguy","America/New_York",195,"GMT + 3:30",1110,303,"664F89","Wed Jun 24 04:42:56 +0000 2009",False
"ID_754493976237989888","Sun Jul 17 01:52:36 +0000 2016","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","en","","","RT @billmckibben: UK closes climate change agency, as govt apparently plans not only to exit Europe but the planet as well https://t.co/bPb…",True,False,"","","Moosebuzz","",51,"",152,364,"C0DEED","Sat Jan 17 18:22:01 +0000 2009",False
"ID_754497835110768640","Sun Jul 17 02:07:56 +0000 2016","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","en","","","RT @Alex_Verbeek: Clean energy won’t save us – only a new economic system can do that https://t.co/HtUZRnhCoi #economy #climate https://t.c…",True,False,"climate|economy","photo","latrobeen","",471,"",2269,496,"C0DEED","Thu Mar 27 06:57:44 +0000 2014",False
"ID_754574237793390592","Sun Jul 17 07:11:32 +0000 2016","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","en","","","RT @billmckibben: UK closes climate change agency, as govt apparently plans not only to exit Europe but the planet as well https://t.co/bPb…",True,False,"","","Roadwarrior29","Quito",1025,"Atlantis.....mostly",98689,138,"C0DEED","Sat Jul 16 14:10:58 +0000 2011",False
"ID_754718480272764928","Sun Jul 17 16:44:42 +0000 2016","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","en","","","RT @ahcros: @FrankMcveety Time that these sweet talking ego trip climate politicians face people with this stupid carbon tax.  https://t.co…",True,False,"","","FrankMcveety","Mountain Time (US & Canada)",1429,"Edmonton, Alberta",30834,1837,"C0DEED","Mon Jan 16 21:23:34 +0000 2012",False
"ID_754740310576619520","Sun Jul 17 18:11:27 +0000 2016","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","en","","","RT @ScienceNews: Early turtles might have burrowed to avoid climate extremes: https://t.co/h4t2n9Hz9D https://t.co/G7BskGuZ2m",True,False,"","photo","1_blackglass","",319,"",170,110,"F5F8FA","Sat Jul 16 22:35:35 +0000 2016",False
"ID_754762734399479808","Sun Jul 17 19:40:33 +0000 2016","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","en","","","RT @SpeakeasyJames: More alarmist, fearmongering BS.Climate was warmer 900 yrs ago &amp; 2000 yrs ago.Climate has always changed.We adapt ht…",True,False,"","","ronniegai","Mountain Time (US & Canada)",176,"",17928,84,"C0DEED","Tue Jul 09 00:03:35 +0000 2013",False
"ID_754766631319068672","Sun Jul 17 19:56:02 +0000 2016","<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","en","","","RT @AllanMargolin: We REALLY won't need roads in the future unless we get #climatechange &amp; sea level rise under control. @saveourseas https…",True,False,"climatechange","photo","brighteyedjaymi","Pacific Time (US & Canada)",1845,"Arlington, VA",278627,1123,"C0DEED","Sat Aug 03 05:01:45 +0000 2013",False
"ID_754790758906007552","Sun Jul 17 21:31:54 +0000 2016","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","en","","","RT @MissLizzyNJ: Obama is monitoring the situation in Baton Rouge &amp; seeing if he can blame it on climate change, Bush 43, or the NRA. https…",True,False,"","photo","teamtarpon","",4440,"Longboat Key, FL",2786,4616,"C0DEED","Fri Oct 10 12:13:23 +0000 2014",False
"ID_754820181617025024","Sun Jul 17 23:28:49 +0000 2016","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","en","","","RT @ClimateRetweet: RT Jan4USA: POTUS Hey Barry, when exactly did the climate NOT change? https://t.co/qTYV8iCmxW",True,False,"","","Jan4USA","Pacific Time (US & Canada)",4493,"Las Vegas,NV.USA.",121101,4329,"C0DEED","Fri Jul 10 00:47:21 +0000 2009",False
"ID_754867100917829632","Mon Jul 18 02:35:16 +0000 2016","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","en","","","RT @YellowcrowC: If @BernieSanders is not #DemNominee🔥🔥🔥👓🔥🔥🔥 #DemExit #FeelTheBern💗🔥🔥👓🔥🔥💗#ClimateChange💦❄️💧🌎💧❄️💦#BernieStrong https…",True,False,"berniestrong|climatechange|demexit|demnominee|feelthebern","","bonniesimons5","",181,"",20150,307,"F5F8FA","Sat Mar 12 10:27:00 +0000 2016",False
"ID_754899526792515584","Mon Jul 18 04:44:07 +0000 2016","<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","en","","","A Remote Pacific Nation, Threatened by Rising Seas: Climate change is threatening the… https://t.co/MLGWf1wulF https://t.co/bhOFhqNQTk",False,False,"","photo","CityAirMiami","",10,"Miami, FL",46,27,"F5F8FA","Sat May 28 04:42:11 +0000 2016",False
"ID_754925180934205440","Mon Jul 18 06:26:03 +0000 2016","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","en","","","RT @ChristineMilne: All those who said if Malcolm elected in own right, he'll be better on climate. Coal man Frydenberg given Environment a…",True,False,"","","RachelRyan","",254,"Living large in Adelaide",1388,700,"DBE9ED","Fri May 20 02:10:06 +0000 2011",False
"ID_754938592607211520","Mon Jul 18 07:19:21 +0000 2016","<a href=""http://www.7bwgftdy0iqvls2m169jp8h5zoau3xnrc4k.com"" rel=""nofollow"">1gnsosdqu2y32abqo8nyz05r14j7pzwd</a>","en","","","Gary Nabhan: ''food biodiversity...prudent bet-hedging strategy kor dealing w/ food insecurigy &amp; climate uncertainty.''",False,False,"","","soriliana717","",274,"",1816,1439,"C0DEED","Fri Feb 20 20:45:53 +0000 2015",False
"ID_754991013660360704","Mon Jul 18 10:47:39 +0000 2016","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","en","","","UN criticises UK and Germany for betraying Paris climate deal #keepitintheground https://t.co/SLTvxKT1G5",False,False,"keepitintheground","","Accelcleantec","Pacific Time (US & Canada)",65,"",358,283,"F5F8FA","Wed Apr 13 12:50:17 +0000 2016",False
"ID_755009418396401664","Mon Jul 18 12:00:47 +0000 2016","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","en","","","RT @GreenpeaceUK: As we remind Boris of what he said about Brexit &amp; the NHS, @Energydesk recaps what he's said about energy &amp; climate https…",True,False,"","","pujisyukur361","Jakarta",1708,"indonesia",109339,5001,"3B94D9","Thu May 21 07:20:29 +0000 2015",False
"ID_755036691975593984","Mon Jul 18 13:49:09 +0000 2016","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","en","","","RT @UNFCCC: #MontrealProtocol is key to meeting #SDGs and #ClimateAction. Parties resume talks in Vienna to manage #HFCs @UNEPhttps://t.co…",True,False,"climateaction|hfcs|montrealprotocol|sdgs","","Oka_nosayaba","Amsterdam",742,"Lagos ",2586,401,"000000","Sat Jul 03 21:08:09 +0000 2010",False
"ID_755039538267893761","Mon Jul 18 14:00:28 +0000 2016","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","en","","","RT @brithume: Sharp analysis of cause of anti-police climate. @HeatherMacdona does not mince words. https://t.co/8jD8qJ9kFT",True,False,"","","JHinks5161","Central Time (US & Canada)",1170,"",20678,1220,"C0DEED","Sat Sep 21 14:55:39 +0000 2013",False
"ID_755070834922909696","Mon Jul 18 16:04:50 +0000 2016","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","en","","","RT @Francemagazine: Reason no. 7 #WhyWeLoveFrance - the climate.  Collioure in Occitanie enjoys 300 days of sun a year &amp; mild winters https…",True,False,"whywelovefrance","photo","avenmore","",408,"Port Mor",2394,2118,"C0DEED","Fri Apr 17 13:46:05 +0000 2009",False
"ID_755085351014821888","Mon Jul 18 17:02:31 +0000 2016","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","en","","","RT @YaleE360: ""It is our responsibility to communicate the state of the science of climate change."" - @JohnMoralesNBC6; Interview: https://…",True,False,"","","taylor_jeanie","Pacific Time (US & Canada)",63,"",949,276,"C0DEED","Fri Jun 08 14:43:40 +0000 2012",False
"ID_755094108490829826","Mon Jul 18 17:37:19 +0000 2016","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","en","","","RT @SasjaBeslik: Serious about #climate? The largest companies in #Norway are not, according to research by @Nordea. #ParisAgreement https:…",True,False,"climate|norway|parisagreement","photo","cathrinejahnsen","Hawaii",3082,"",6127,2846,"DBE9ED","Wed Apr 04 07:11:56 +0000 2012",False
"ID_755115936324079616","Mon Jul 18 19:04:03 +0000 2016","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","en","","","Bring back some of those little sausages. Kids love 'em. https://t.co/Uq1AMBjv7G",False,False,"","","Junkermania2","",180,"Muddy banks of the Nemaha",4007,373,"C0DEED","Thu Apr 26 21:59:14 +0000 2012",False
"ID_755134380834713600","Mon Jul 18 20:17:20 +0000 2016","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","en","","","Isis. https://t.co/4oRZz5odu0",False,False,"","","IsisDidThat","",1176,"Tunisia",199,44,"F5F8FA","Sat Jul 16 11:02:06 +0000 2016",False
"ID_755140706616872965","Mon Jul 18 20:42:28 +0000 2016","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","en","","","RT @BernieSanders: I hope the Republicans listen to what the Pope has to say. Denying the science related to climate change is no longer ac…",True,False,"","","rrbar101","",63,"",1247,107,"C0DEED","Sat Sep 05 22:17:26 +0000 2015",False
"ID_755141629732724736","Mon Jul 18 20:46:09 +0000 2016","<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","en","","","Study: Climate Change Not Expected to Boost Malaria in West Africa - Voice of America https://t.co/t1OvgrZi6a",False,False,"","","Africareport1","Beijing",5784,"",22869,5696,"C0DEED","Tue May 01 07:42:14 +0000 2012",False
"ID_755204588437843968","Tue Jul 19 00:56:19 +0000 2016","<a href=""http://JPtestApp123.com/"" rel=""nofollow"">JPTestApp123</a>","en","","","RT @earthfilmfest: Last years theme was #water. 2017 theme? Announcement coming next week. #TEDFF #filmfestival #earthday #climateaction #f…",True,False,"climateaction|earthday|filmfestival|filmmakers|tedff|water","","joshpena14","",3742,"TX",45059,4204,"000000","Sun Aug 24 00:00:05 +0000 2014",False
"ID_755226310004183040","Tue Jul 19 02:22:38 +0000 2016","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","en","","","@dvalls1006 @laurenwick Nope. Loved the ""environmentally friendly"" from wife of @GovPenceIN who doesn't believe in climate change or EPA",False,True,"","","rogiloc","Eastern Time (US & Canada)",3350,"Philadelphia, PA",63386,4711,"C0DEED","Wed Feb 24 03:13:54 +0000 2010",False
"ID_755241206309761024","Tue Jul 19 03:21:49 +0000 2016","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","en","","","RT @sierraclub: GOP speakers unveil their thoughts on #climatechange at the #gopconvention #RNCinCLE https://t.co/bk49lujG8I",True,False,"climatechange|gopconvention|rncincle","photo","MyrthMystic","Pacific Time (US & Canada)",1190,"Illinois USA",5838,2689,"000000","Sat Jan 02 06:48:59 +0000 2016",False
"ID_755304920090284032","Tue Jul 19 07:35:00 +0000 2016","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","en","","","RT @Greenpeace: 10 #climatechange facts you need to know. https://t.co/A5hHPIJdfP https://t.co/7593jEielg",True,False,"climatechange","photo","vTNolene","",153,"",8605,365,"C0DEED","Thu Sep 24 05:50:04 +0000 2015",False
"ID_755310219492679680","Tue Jul 19 07:56:03 +0000 2016","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","en","","","RT @ClimateHome: Philippines won’t honour UN climate deal, says president: https://t.co/p21UdfquQL https://t.co/MUZjMvYYd7",True,False,"","photo","davidtomkins","Melbourne",231,"Melbourne, Australia",10465,1466,"C0DEED","Wed Jun 25 04:06:07 +0000 2008",False
"ID_755321383572369408","Tue Jul 19 08:40:25 +0000 2016","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","en","","","RT @SasjaBeslik: Financial sector is central to address #climatechange https://t.co/RSLVxs0x3s via @tveitdal @ErikSolheim https://t.co/r9ah…",True,False,"climatechange","photo","RGMVP","New Delhi",3057,"Raebareli",4187,1752,"EBB11D","Fri Jul 17 13:59:38 +0000 2009",False
"ID_755395578255773697","Tue Jul 19 13:35:15 +0000 2016","<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>","en","","","@ivyleavedtoad I’m creating a new think tank for climate change, would you join and post your tweet also at https://t.co/uaNiE3ADew ?",False,True,"","","ClimateThink","",3186,"",18891,4,"F5F8FA","Wed Dec 09 22:54:40 +0000 2015",False
"ID_755411106110251008","Tue Jul 19 14:36:57 +0000 2016","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","en","","","RT @comiccliches: 'Wow with the political climate the way it is I'll get loads of material out of it!'*cut to you onstage screaming 'more…",True,False,"","","samtennent","Pacific Time (US & Canada)",350,"j'habite Coatbridge en Écosse",22285,936,"C0DEED","Tue Sep 07 11:45:19 +0000 2010",False
"ID_755414169030098944","Tue Jul 19 14:49:07 +0000 2016","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","en","","","@sunitanar &amp; @GhoshAmitav discuss #TheGreatDerangement about #climatechange! Current talk needs serious refocussing. https://t.co/3D97IqNYLe",False,True,"climatechange|thegreatderangement","photo","domyowndance","Chennai",186,"New Delhi",8668,150,"C0DEED","Thu Mar 14 20:07:38 +0000 2013",False
"ID_755434785435164676","Tue Jul 19 16:11:02 +0000 2016","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","en","","","RT @HDNER: Turkey's HDP rejects both attempted coup and ‘climate’ that led to it https://t.co/j64HKB1wiZ https://t.co/FNuAUZomwz",True,False,"","photo","zeeshan_shah_dc","Atlantic Time (Canada)",1545,"Washington, DC",239144,232,"C0DEED","Tue May 29 04:07:36 +0000 2012",False
"ID_755450543099686912","Tue Jul 19 17:13:39 +0000 2016","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","en","","","RT @NASAClimate: Earth's big #climate system leaves big questions. @NASA uses satellites to investigate: https://t.co/hHjE77JGuI https://t.…",True,False,"climate","photo","earth2holly","Pacific Time (US & Canada)",232,"Los Angeles, CA",1033,412,"ABB8C2","Mon Sep 10 00:27:40 +0000 2012",False
"ID_755450835279020032","Tue Jul 19 17:14:49 +0000 2016","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","en","","","Philippines won't honour UN climate deal, says president https://t.co/3gXQhKhspP",False,False,"","","mickar1","Pacific Time (US & Canada)",1750,"Lowermainland BC, Canada",48126,2278,"C0DEED","Sat Jan 14 16:38:31 +0000 2012",False
"ID_755474762864926720","Tue Jul 19 18:49:54 +0000 2016","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","en","","","RT @dwnews: Republican platform plans to dismantle US environment and climate laws https://t.co/afHgYtSS9M",True,False,"","","enr56","",1869,"Ireland",51306,2376,"C0DEED","Thu Nov 21 22:50:06 +0000 2013",False
"ID_755479533973741568","Tue Jul 19 19:08:51 +0000 2016","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","en","","","The majority of the #GOP denies climate change is real. Dismissing blatant plagiarism is a walk in the park.",False,False,"gop","","caseybaksa","Indiana (East)",407,"Indianapolis",22289,197,"EBEBEB","Mon Dec 15 22:11:49 +0000 2008",False
